Key,SourceString,Context
"DID_Misc_Recipe_DecoIronKitchen_T02_ItemName","Декорация: Железная утварь",""
"DID_Misc_Recipe_DecoIronLights_T02_ItemDescription","NOT USED_Learning this plan unlocks: Iron lanterns",""
"DID_Misc_Recipe_DecoIronLights_T02_ItemName","Декорация: Железные фонари",""
"DID_Misc_Recipe_DecoShells_T01_ItemName","Декорация: Украшения из ракушек",""
"DID_Misc_Recipe_DecoSwordsWall_T01_ItemName","Декорация: Мечи на стене",""
"DID_Misc_Recipe_DrakePistol_T02_ItemDescription","После изучения позволяет создавать Двуствольный пистолета Дрейка",""
"DID_Misc_Recipe_DrakePistol_T02_ItemName","Чертеж оружия: Двуствольный пистолет Дрейка",""
"DID_Misc_Recipe_EvisceratingRapier_T02_ItemDescription","После изучения позволяет создавать Рапиру Опустошения",""
"DID_Misc_Recipe_EvisceratingRapier_T02_ItemName","Чертеж оружия: Рапира Опустошения",""
"DID_Misc_Recipe_FahwerkSet_T01_ItemDescription","После изучения позволяет строить стены и балок в стиле фахверк",""
"DID_Misc_Recipe_FahwerkSet_T01_ItemName","Чертеж стройки: Фахверк",""
"DID_Misc_Recipe_FiberSet_T01_ItemDescription","После изучения позволяет строить ограды, двери и окна из растительных материалов",""
"DID_Misc_Recipe_FiberSet_T01_ItemName","Чертеж стройки: Изящные двери и окна из листьев",""
"DID_Misc_Recipe_InfantryMusket_T02_ItemDescription","После изучения позволяет создавать Пехотный Мушкет",""
"DID_Misc_Recipe_InfantryMusket_T02_ItemName","Чертеж оружия: Пехотный Мушкет",""
"DID_Misc_Recipe_ParryingSaber_T02_ItemDescription","После изучения позволяет создавать Клинок Фехтовальщика",""
"DID_Misc_Recipe_ParryingSaber_T02_ItemName","Чертеж оружия: Клинок Фехтовальщика",""
"DID_Misc_Recipe_ReliableRapier_T02_ItemDescription","После изучения позволяет создавать Дуэльную рапиру",""
"DID_Misc_Recipe_ReliableRapier_T02_ItemName","Чертеж оружия: Дуэльная рапира",""
"DID_Misc_Recipe_SwampSet_T03_ItemDescription","После изучения позволяет строить конструктивные элементы из глины",""
"DID_Misc_Recipe_SwampSet_T03_ItemName","Чертеж стройки: Конструкции из глины",""
"DID_Misc_Recipe_WallDecoFood_T02_ItemDescription","После изучения позволяет строить декорации из растений",""
"DID_Misc_Recipe_WallDecoFood_T02_ItemName","Декорация: Декорации из растений",""
"DID_Misc_Recipe_Bits_T01_Base_ItemName","Чертеж: Базовые строительные эллементы",""
"DID_Misc_Recipe_Bits_T01_Base_ItemDescription","При изучении обучает строить новые строительные биты",""
"DID_Misc_Recipe_Bits_T01_PillarsFence_ItemName","Plans: Woven Pillars and Beams",""
"DID_Misc_Recipe_Bits_T01_PillarsFence_ItemDescription","Learning this plan unlocks:\r\n- Woven Pillars (1 bits)\r\n- Log Pillar (1 bit)\r\n- Woven Beams at various angles (7 bits)\r\n- Log Beams at various angles (4 bits)\r\n- Woven Fence (1 bit)\r\n- Woven Corner (1 bit)\r\n- Pier Pillar (1 bit)\r\n- Pier Stairs (1 bit)\r\n- Rope Fences (2 bit)\r\n\r\nPart of the Jungle Survivor building set.",""
"DID_Misc_Recipe_Bits_T01_TriangleWallRoof26and64_ItemName","Plans: Leaf Roofs and Triangular Walls",""
"DID_Misc_Recipe_Bits_T01_TriangleWallRoof26and64_ItemDescription","Learning this plan unlocks:\r\n- Leaf Roofs 26° (2 bits)\r\n- Leaf Roof Ridge 26° (2 bits)\r\n- Leaf Roof Corners 26° (2 bits)\r\n- Leaf Roof Ridge 45° (1 bit)\r\n- Triangular Leaf Roof 45° (2 bits)\r\n- Triangular Leaf Corner Roof 45° (2 bits)\r\n- Triangular Walls 26° (6 bits)\r\n- Triangular Walls 64° (6 bits)\r\n- Canopies decorations (2 bits)\r\n\r\nPart of the Jungle Survivor building set.",""
"DID_Misc_Recipe_Bits_T01_WindowsDoors_ItemName","Plans: Woven Windows and Doors",""
"DID_Misc_Recipe_Bits_T01_WindowsDoors_ItemDescription","Learning this plan unlocks:\r\n- Various Woven Windows (6 bits)\r\n- Various Woven Doors (5 bits)\r\n\r\nPart of the Jungle Survivor building set.",""
"DID_Misc_Recipe_Bits_T02_Base_ItemName","Plans: Stone and Planks. Base set.",""
"DID_Misc_Recipe_Bits_T02_Base_ItemDescription","Learning this plan unlocks:\r\nBasic Stone and Plank building elements.\r\n- Stone Foundation (1 bit)\r\n- Stone Block (1 bit)\r\n- Plank Floor (2 bits)\r\n- Triangular Plank Floor (1 bit)\r\n- Stone and Plank Walls (4 bits)\r\n- Triangular Plank Walls 45° (2 bits)\r\n- Plank Wall Panels (2 bits)\r\n- Stone and Timber Wall Panels (2 bits)\r\n- Plank Stairs (1 bit)\r\n- Plank Ramp (1 bit)\r\n- Corner Stone Stairs (2 bits)\r\n- Plank Window (2 bit)\r\n- Plank Door (2 bit)\r\n- Timber Pillars (1 bits)\r\n- Timber Horizontal Beams (1 bits)\r\n\r\nPart of the Old World building set.",""
"DID_Misc_Recipe_Bits_T02_PillarsFence_ItemName","Plans: Timber Pillars, Beams, and Fences",""
"DID_Misc_Recipe_Bits_T02_PillarsFence_ItemDescription","Learning this plan unlocks:\r\n- Timber Pillars (1 bits)\r\n- Timber Pillars with stone base (2 bits)\r\n- Timber Horizontal Beams (2 bits)\r\n- Timber Beams of various angles (6 bits)\r\n- Timber Corner (1 bit)\r\n- Log Fence (1 bit)\r\n\r\nPart of the Old World building set.",""
"DID_Misc_Recipe_Bits_T02_TriangleWallRoof26and64_ItemName","Plans: Straw Roofs and Triangular Walls",""
"DID_Misc_Recipe_Bits_T02_TriangleWallRoof26and64_ItemDescription","Learning this plan unlocks:\r\n- Straw Roof 26° (2 bits)\r\n- Straw Roof Corner 26° (2 bits)\r\n- Straw Roof Ridges 26° (2 bits)\r\n- Triangular Straw Roof 45°(2 bits)\r\n- Straw Roof Pediments (4 bits)\r\n- Roof Chimney Cap (1 bit)\r\n- Triangular Plank Walls 26° (2 bits)\r\n- Triangular Plank Walls 64° (2 bits)\r\n- Triangular Stone Walls 64° (2 bits)\r\n- Straw Canopies decorations (2 bits)\r\n\r\nPart of the Old World building set.",""
"DID_Misc_Recipe_Bits_T02_WindowsDoors_ItemName","Plans: Plank Windows and Doors",""
"DID_Misc_Recipe_Bits_T02_WindowsDoors_ItemDescription","Learning this plan unlocks:\r\n- Plank Windows (3 bits)\r\n- Plank Doors (3 bits)\r\n\r\nPart of the Old World building set.",""
"DID_Misc_Recipe_Bits_T03_Base_ItemName","Plans: Clay and Logs. Base set.",""
"DID_Misc_Recipe_Bits_T03_Base_ItemDescription","Learning this plan unlocks: \r\nBasic Wathered Clay and Logs building elements\r\n- Log Foundation (1 bit)\r\n- Log Floor (2 bits)\r\n- Clay and Log Walls (6 bits)\r\n- Triangle Clay Walls 45° (2 bits)\r\n- Reed Roof 26° (1 bit)\r\n- Reed Roof Ridge 26° (1 bit)\r\n- Weathered Log Stairs (2 bits)\r\n- Weathered Window (2 bit)\r\n- Weathered Door (2 bit)\r\n- Weathered Log Pillars (1 bits)\r\n- Weathered Horizontal Beams (1 bits)\r\n\r\nPart of the Lost Tribe building set.",""
"DID_Misc_Recipe_Bits_T03_PillarsFence_ItemName","Plans: Weathered Pillars and Fences",""
"DID_Misc_Recipe_Bits_T03_PillarsFence_ItemDescription","Learning this plan unlocks:\r\n- Weathered Log Pillars (1 bits)\r\n- Weathered Horizontal Beams (2 bits)\r\n- Weathered Log Beams of various angles (6 bits)\r\n- Weathered Log Corner (1 bit)\r\n- Weathered Log Fence (2 bit)\r\n\r\nPart of the Lost Tribe building set.",""
"DID_Misc_Recipe_Bits_T03_Round_ItemName","Plans: Rounded Walls and Roofs",""
"DID_Misc_Recipe_Bits_T03_Round_ItemDescription","Learning this plan unlocks:\r\n- Rounded Log Floor\r\n- Rounded Clay Wall\r\n- Rounded Reed Roof 64°\r\n- Rounded Reed Roof Corner 26°\r\n\r\nPart of the Lost Tribe building set.",""
"DID_Misc_Recipe_Bits_T03_TriangleWallRoof26and64_ItemName","Plans: Reed Roofs and Clay Walls",""
"DID_Misc_Recipe_Bits_T03_TriangleWallRoof26and64_ItemDescription","Learning this plan unlocks:\r\n- Reed Roofs 64° (2 bits)\r\n- Reed Roofs Corners 64° (2 bits)\r\n- Large Reed Roof Corner 26° (1 bit)\r\n- Large Reed Roof Pediment 26° (1 bit)\r\n- Triangle Clay Walls 26° (2 bits)\r\n- Triangle Clay Walls 64° (2 bits)\r\n\r\nPart of the Lost Tribe building set.",""
"DID_Misc_Recipe_Bits_T03_WindowsDoors_ItemName","Plans: Weathered Windows and Doors",""
"DID_Misc_Recipe_Bits_T03_WindowsDoors_ItemDescription","Learning this plan unlocks:\r\n- Weathered Log Windows (1 bits)\r\n- Weathered doors (3 bits)\r\n\r\nPart of the Lost Tribe building set.",""
"DID_Misc_Recipe_Bits_T04_BalustradeAndStairs_ItemName","Plans: Mahogany Staircases and Railings",""
"DID_Misc_Recipe_Bits_T04_BalustradeAndStairs_ItemDescription","Learning this plan will unlock:\r\n- Mahogany Staircases (8 bits)\r\n- Stair Case Railings (2 bits)\r\n- Mahogany Fences (3 bits)\r\n- Marble Fences (3 bits)\r\n\r\nPart of the Spanish Caribbean building set.",""
"DID_Misc_Recipe_Bits_T04_Base_ItemName","Plans: Marble, Plaster, and Tile. Base set.",""
"DID_Misc_Recipe_Bits_T04_Base_ItemDescription","Learning this plan unlocks:\r\nBasic Plaster, Marble and Tile building elements\r\n- Hewn Stone Foundation (1 bit)\r\n- Marble Floors (4 bits)\r\n- Plasterd Walls (3 bits)\r\n- Limestone Walls (2 bits)\r\n- Mahogany Walls (2 bits)\r\n- Triangle Plastered Walls (4 bits)\r\n- Tile Roofs (4 bits)\r\n- Elegant Window (2 bit)\r\n- Elegant Doors (3 bits)\r\n- Stone Stairs (3 bits)\r\n- Stone Pillars (1 bits)\r\n- Mahogany horizontal beams (1 bits)\r\n\r\nPart of the Spanish Caribbean building set.",""
"DID_Misc_Recipe_Bits_T04_PillarsAndArch_ItemName","Plans: Columns and Arches",""
"DID_Misc_Recipe_Bits_T04_PillarsAndArch_ItemDescription","Learning this plan unlocks:\r\n- Stone columns (3 bits)\r\n- Mahogany Columns (3 bits)\r\n- Stone, Platered and Mahogany Pillars (2 bits)\r\n- Stone and Mahogany horizontal beams (2 bits)\r\n- Half Archs (2 bits)\r\n- Archs (4 bits)\r\n\r\nPart of the Spanish Caribbean building set.",""
"DID_Misc_Recipe_Bits_T04_TriangleWallRoof13and64_ItemName","Plans: Tile Roofs Extras",""
"DID_Misc_Recipe_Bits_T04_TriangleWallRoof13and64_ItemDescription","Learning this plan unlocks:\r\n- Tile Roof 13° (1 bit)\r\n- Tile Roof Corners 13° (2 bit)\r\n- Triangular Tile Roofs 26° (2 bits)\r\n- Tile Roof Ridges 26° (4 bits)\r\n- Corner and Facade Carncie 26° (2 bits)\r\n- Special Facade Walls (4 bits)\r\n- Triangular Plastered Walls 64° (2 bits)\r\n- Triangular Plastered Walls 13° (2 bits)\r\n\r\nPart of the Spanish Caribbean building set.",""
"DID_Misc_Recipe_Bits_T04_WindowsDoors_ItemName","Plans: Elegant Stained Glass Doors and Windows",""
"DID_Misc_Recipe_Bits_T04_WindowsDoors_ItemDescription","Learning this plan unlocks:\r\n- Varied elegant windows (14 bits)\r\n- Varied elegant Doors (8 bits)\r\n\r\nPart of the Spanish Caribbean building set.",""
"DID_Misc_Recipe_Utility_Labels_T01_Name","Знаки",""
"DID_Misc_Recipe_Utility_Labels_T01_Description","Знаки для хозяйственных капитанов, которые хотят помнить в каких сундуках какое сокровище припасено.",""
"DID_Misc_Recipe_Container_WoodChest_T02","Декорация: Старый сундук",""
"DID_Misc_Recipe_Container_WoodChest_T02_Desc","После изучения для строительства станут доступны: Старый сундук\r\n\r\nЧасть строительного набора \""Old World\""",""
"DID_Misc_Recipe_Container_WoodChest_T03","Декорация: Пиратский сундук",""
"DID_Misc_Recipe_Container_WoodChest_T03_Desc","После изучения для строительства станут доступны: Пиратский сундук\r\n\r\nЧасть строительного набора \""Old World\""",""
"DID_Misc_Recipe_Container_WoodChest_T04","Декорация: Кованый сундук",""
"DID_Misc_Recipe_Container_WoodChest_T04_Desc","После изучения для строительства станут доступны: Кованый сундук\r\n\r\nЧасть строительного набора \""Lost Tribe\""",""
"DID_Misc_Recipe_Deco_Books_T01","Декорация: Книги и свитки",""
"DID_Misc_Recipe_Deco_Books_T01_Desc","После изучения для строительства станут доступны: Декоративные книги и свитки\""\r\n\r\nЧасть строительного набора \""Jungle Survivor\""",""
"DID_Misc_Recipe_Deco_Books_T04","Декорация: Сборник энциклопедий",""
"DID_Misc_Recipe_Deco_Books_T04_Desc","После изучения для строительства станут доступны: Пять сборников энциклопедий — ряд толстых томов в кожаных переплётах, хранящих знания о мире, ремёслах и истории\r\n\r\nЧасть строительного набора \""Spanish Carribean\""",""
"DID_Misc_Recipe_Deco_Canopy_T01","Декорация: Навесы",""
"DID_Misc_Recipe_Deco_Canopy_T01_Desc","После изучения для строительства станут доступны: Три навеса из ткани и верёвок — простые укрытия, защищающие от солнца и непогоды\r\n\r\nЧасть строительного набора \""Jungle Survivor\""",""
"DID_Misc_Recipe_Deco_Carpets_T01","Декорация: Плетеные ковры",""
"DID_Misc_Recipe_Deco_Carpets_T01_Desc","После изучения для строительства станут доступны: Плетёные ковры из натуральных волокон — простые и уютные напольные покрытия\r\n\r\nЧасть строительного набора \""Jungle Survivor\""",""
"DID_Misc_Recipe_Deco_Carpets_T02","Декорация: Прямоугольный ковер с вставками",""
"DID_Misc_Recipe_Deco_Carpets_T02_Desc","После изучения для строительства станут доступны: Ковёр с тканевыми вставками — аккуратно сплетённое напольное покрытие с контрастными элементами\r\n\r\nЧасть строительного набора \""Old World\""",""
"DID_Misc_Recipe_Deco_Carpets_T03","Декорация: Этнические ковры",""
"DID_Misc_Recipe_Deco_Carpets_T03_Desc","После изучения для строительства станут доступны: Этнические узорные ковры — тканые напольные покрытия с традиционными орнаментами и насыщенными оттенками\r\n\r\nЧасть строительного набора \""Lost Tribe\""",""
"DID_Misc_Recipe_Deco_Carpets_T04","Декорация: Персидские ковры",""
"DID_Misc_Recipe_Deco_Carpets_T04_Desc","После изучения для строительства станут доступны: Персидские ковры — богато украшенные тканые покрытия с утончёнными узорами и глубокими цветами, придающие интерьеру роскошь, тепло и ощущение достатка\r\n\r\nЧасть строительного набора \""Spanish Carribean\""",""
"DID_Misc_Recipe_Deco_Curtains_T04_GreenRed","Декорация: Изящные зелено-красные шторы",""
"DID_Misc_Recipe_Deco_Curtains_T04_Desc","После изучения для строительства станут доступны: Зелёно-красные шторы — изящные драпировки с преобладанием зелёной ткани и красными деталями\r\n\r\nЧасть строительного набора \""Spanish Carribean\""",""
"DID_Misc_Recipe_Deco_Curtains_T04_Grey","Декорация: Изящные серые шторы",""
"DID_Misc_Recipe_Deco_Curtains_T04_Grey_Desc","После изучения для строительства станут доступны: Изящные серые шторы — плотные тканевые драпировки с аккуратными складками, смягчающие свет и придающие помещению спокойствие и сдержанную элегантность \r\n\r\nЧасть строительного набора \""Spanish Carribean\""",""
"DID_Misc_Recipe_Deco_Curtains_T04_RedGreen","Декорация: Изящные красно-зеленые шторы",""
"DID_Misc_Recipe_Deco_Combine_CurtainsAndShelves_T04","Декорация: Изящные шторы и полки",""
"DID_Misc_Recipe_Deco_Combine_CurtainsAndShelves_T04_T04_Desc","После изучения для строительства станут доступны: Плотные тканевые драпировки с аккуратными складками и декоративные полки из красного дерева\r\n\r\nЧасть строительного набора \""Spanish Carribean\""",""
"DID_Misc_Recipe_Deco_Dishes_Clay_T01","Декорация: Глиняные кувшины",""
"DID_Misc_Recipe_Deco_Dishes_Clay_T01_Desc","После изучения для строительства станут доступны: Глиняные кувшины — простые сосуды ручной работы\r\n\r\nЧасть строительного набора \""Jungle Survivor\""",""
"DID_Misc_Recipe_Deco_Dishes_Iron_CupsAndPlates_T04","Декорация: Изящная железная посуда",""
"DID_Misc_Recipe_Deco_Dishes_Iron_CupsAndPlates_T04_Desc","После изучения для строительства станут доступны: Кубки, миски и блюда с аккуратной формой и гладкой обработкой, подходящие для стола, приёмов и торжественных случаев\r\n\r\nЧасть строительного набора \""Spanish Carribean\""",""
"DID_Misc_Recipe_Deco_Dishes_Iron_Cutlery_T04","Декорация: Изящные столовые приборы",""
"DID_Misc_Recipe_Deco_Dishes_Iron_Cutlery_T04_Desc","После изучения для строительства станут доступны: Ложка, нож и вилка с аккуратными формами и гладкой отделкой, созданные для сервировки стола и спокойных трапез\r\n\r\nЧасть строительного набора \""Spanish Carribean\""",""
"DID_Misc_Recipe_Deco_Dishes_Iron_T02","Декорация: Железная утварь",""
"DID_Misc_Recipe_Deco_Dishes_Iron_T02_Desc","После изучения для строительства станут доступны: Грубая железная утварь — сковорода, миска и чайник, прочные и неприхотливые предметы для быта \r\n\r\nЧасть строительного набора \""Old World\""",""
"DID_Misc_Recipe_Deco_Dishes_Iron_Utensils_T04","Декорация: Изящная железная утварь",""
"DID_Misc_Recipe_Deco_Dishes_Iron_Utensils_Desc","После изучения для строительства станут доступны: Кувшины, котелки, миски и блюда с аккуратной формой и ровной обработкой, созданные для кухни и стола зажиточного поместья \r\n\r\nЧасть строительного набора \""Spanish Carribean\""",""
"DID_Misc_Recipe_Deco_Dishes_Wood_T01","Декорация: Деревянная утварь",""
"DID_Misc_Recipe_Deco_Dishes_Wood_T01_desc","После изучения для строительства станут доступны: Деревянная утварь — миска, кружка и ведро, простые и удобные предметы для еды, питья и повседневных нужд в лагере\r\n\r\nЧасть строительного набора \""Jungle Survivor\""",""
"DID_Misc_Recipe_Deco_Fireplace_T04","Декорация: Роскошный камин",""
"DID_Misc_Recipe_Deco_Fireplace_T04_T01_Desc","После изучения для строительства станут доступны: Камин из камня и кирпича — тёплый очаг для залов и домов, создающий уют, свет и ощущение обжитого пространства\r\n\r\nЧасть строительного набора \""Spanish Carribean\""",""
"DID_Misc_Recipe_Deco_Flags_T01","Декорация: Флагштоки выжившего",""
"DID_Misc_Recipe_Deco_Flags_T01_Desc","После изучения для строительства станут доступны: Простые флагштоки из необработанного дерева — лёгкие и практичные, подходят для лагерей и временных стоянок\r\n\r\nЧасть строительного набора \""Jungle Survivor\""",""
"DID_Misc_Recipe_Deco_Flags_T02","Декорация: Флагштоки для порта",""
"DID_Misc_Recipe_Deco_Flags_T02_Desc","После изучения для строительства станут доступны: Флагштоки с укреплённым древком — надёжные конструкции для подъёма знамён в поселениях, портах и укреплённых местах\r\n\r\nЧасть строительного набора \""Old World\""",""
"DID_Misc_Recipe_Deco_Flags_T03","Декорация: Флагштоки для резиденции",""
"DID_Misc_Recipe_Deco_Flags_T03_Desc","После изучения для строительства станут доступны: Изящные флагштоки с декоративными элементами — стройные и выразительные, предназначенные для дворцов, резиденций и торжественных площадей\r\n\r\nЧасть строительного набора \""Spanish Carribean\""",""
"DID_Misc_Recipe_Deco_Flags_T01_Wall","Декорация: Настенный флаг",""
"DID_Misc_Recipe_Deco_Flags_T01_Wall_Desc","После изучения для строительства станут доступны: Настенный флаг с пиратским символом — тканевое украшение для стен, придающее интерьеру дух морских приключений и вольной жизни \r\n\r\nЧасть строительного набора \""Jungle Survivor\""",""
"DID_Misc_Recipe_Deco_FortStockadeAndGate","Декорация: Частокол",""
"DID_Misc_Recipe_Deco_FortStockadeAndGate_Desc","После изучения для строительства станут доступны: Частокол и ворота для частокола\r\n\r\nЧасть строительного набора \""Jungle Survivor\""",""
"DID_Misc_Recipe_Deco_Garden_T04_FlowerUrn","Декорация: Вазоны с растениями и цветами",""
"DID_Misc_Recipe_Deco_Garden_T04_FlowerUrn_Desc","После изучения для строительства станут доступны: Каменные вазоны с растениями и цветами — живые декоративные элементы для садов, террас и интерьеров, придающие пространству свежесть и уют\r\n\r\nЧасть строительного набора \""Spanish Carribean\""",""
"DID_Misc_Recipe_Deco_Garden_T04_Fountain","Декорация: Фонтаны",""
"DID_Misc_Recipe_Deco_Garden_T04_Fountain_Desc","После изучения для строительства станут доступны: Каменные фонтаны — декоративные источники воды, наполняющие сады, дворы и залы ощущением прохлады\r\n\r\nЧасть строительного набора \""Spanish Carribean\""",""
"DID_Misc_Recipe_Deco_Combine_Garden_T04","Декорация: Фонтаны и вазоны с растениями",""
"DID_Misc_Recipe_Deco_Combine_Garden_T04_Desc","После изучения для строительства станут доступны: Каменные фонтаны и вазоны придающие свежесть и уют\r\n\r\nЧасть строительного набора \""Spanish Carribean\""",""
"DID_Misc_Recipe_Deco_IronLights_Chandelier_T04","Декорация: Кованые люстры",""
"DID_Misc_Recipe_Deco_IronLights_Chandelier_T04_Desc","После изучения для строительства станут доступны: Подвесные люстры из металла и дерева — выразительные источники света, создающие атмосферу залов, таверн и просторных помещений \r\n\r\nЧасть строительного набора \""Spanish Carribean\""",""
"DID_Misc_Recipe_Deco_IronLights_T02","Декорация: Железные светильники",""
"DID_Misc_Recipe_Deco_IronLights_T02_Desc","После изучения для строительства станут доступны: Шесть грубых железных светильников — прочные источники света с простой ковкой, созданные для мастерских и суровых интерьеров\r\n\r\nЧасть строительного набора \""Old World\""",""
"DID_Misc_Recipe_Deco_IronLights_T04","Декорация: Кованые светильники",""
"DID_Misc_Recipe_Deco_IronLights_T04_Desc","После изучения для строительства станут доступны: Набор кованых подсвечников и ламп — изящных и прочных источников света с выразительной ковкой, подходящие для залов и торжественных интерьеров\r\n\r\nЧасть строительного набора \""Spanish Carribean\""",""
"DID_Misc_Recipe_Deco_IronLights_T02_Cool","Декорация: Охотничьи светильники",""
"DID_Misc_Recipe_Deco_IronLights_T02_Cool_Desc","После изучения для строительства станут доступны: Светильники из рогов — выразительные источники света, созданные из охотничьих трофеев и дерева\r\n\r\nЧасть строительного набора \""Old World\""",""
"DID_Misc_Recipe_Deco_IronLights_T04_Chain","Декорация: Потолочная цепь",""
"DID_Misc_Recipe_Deco_IronLights_T04_Chai_Desc","После изучения для строительства станут доступны: Потолочная цепь из металла — прочная и надёжная, идеально подходит для подвешивания люстр, светильников и других потолочных конструкций\r\n\r\nЧасть строительного набора \""Spanish Carribean\""",""
"DID_Misc_Recipe_Deco_Kitchen_Food_01_T02","Декорация: Набор сытной еды",""
"DID_Misc_Recipe_Deco_Kitchen_Food_01_T02_Desc","После изучения для строительства станут доступны: Набор сытной еды\r\n\r\nЧасть строительного набора \""Old World\""",""
"DID_Misc_Recipe_Deco_Kitchen_Food_02_T02","Декорация: Набор вкусной еды",""
"DID_Misc_Recipe_Deco_Kitchen_Food_02_T02_Desc","После изучения для строительства станут доступны: Набор вкусной еды\r\n\r\nЧасть строительного набора \""Old World\""",""
"DID_Misc_Recipe_Deco_Kitchen_T01","Декорация: Заготовки с едой",""
"DID_Misc_Recipe_Deco_Kitchen_T01_Desc","После изучения для строительства станут доступны: Декоративные миски, корзина с перцами и поднос с травами\r\n\r\nЧасть строительного набора \""Jungle Survivor\""",""
"DID_Misc_Recipe_Deco_Kitchen_T02","Декорация: Заготовки трав",""
"DID_Misc_Recipe_Deco_Kitchen_T02_Desc","После изучения для строительства станут доступны: Связки трав, чеснока и овощей, а также плетёные корзины с кукурузой\r\n\r\nЧасть строительного набора \""Old World\""",""
"DID_Misc_Recipe_Deco_Lights_T01","Декорация: Настенный факел",""
"DID_Misc_Recipe_Deco_Lights_T01_Desc","После изучения для строительства станут доступны: Настенный факел из дерева и ткани — отличный источник света для лагеря\r\n\r\nЧасть строительного набора \""Jungle Survivor\""",""
"DID_Misc_Recipe_Deco_Lights_T01_Chandelier","Декорация: Люстра из штурвала",""
"DID_Misc_Recipe_Deco_Lights_T01_Chandelier_Desc","После изучения для строительства станут доступны: Люстра из старого корабельного штурвала — подвесной светильник с морским характером, освещающий каюты, таверны и дома тех, кто знает вкус дальних плаваний \r\n\r\nЧасть строительного набора \""Jungle Survivor\""",""
"DID_Misc_Recipe_Deco_Lights_T02_ClayTorch","Декорация: Глиняные светильники",""
"DID_Misc_Recipe_Deco_Lights_T02_ClayTorch_Desc","После изучения для строительства станут доступны:  Четыре глиняных светильника - простые и теплые источники света, приносящие уют в хижины и мастерские\r\n\r\nЧасть строительного набора \""Old World\""",""
"DID_Misc_Recipe_Deco_Military_Cannons_T02","Декорация: Пушки и ядра",""
"DID_Misc_Recipe_Deco_Military_Cannons_T02_Desc","После изучения для строительства станут доступны: Декоративная пушка и ядра — полноразмерные элементы военного убранства, придающие пространству атмосферу крепости, порта или арсенала\r\n\r\nЧасть строительного набора \""Old World\""",""
"DID_Misc_Recipe_Deco_Military_SwordsWall_T01","Декорация: Воинский настенный декор",""
"DID_Misc_Recipe_Deco_Military_SwordsWall_T01_Desc","После изучения для строительства станут доступны: Настенные декорации с оружием — перекрещенные клинки и меч, придающие интерьеру дух доблести, истории и воинской чести\r\n\r\nЧасть строительного набора \""Old World\""",""
"DID_Misc_Recipe_Deco_Miniatures_Brig_T03","Декорация: Миниатюры Брига",""
"DID_Misc_Recipe_Deco_Miniatures_Brig_T03_Desc","После изучения для строительства станут доступны: Миниатюры брига как на подставке, так и в бутылке — выразительная модель боевого и торгового судна, ассоциирующегося с охраной маршрутов и морской силой\r\n\r\nЧасть строительного набора \""Spanish Carribean\""",""
"DID_Misc_Recipe_Deco_Miniatures_Cutter_T01","Декорация: Миниатюры Каттера",""
"DID_Misc_Recipe_Deco_Miniatures_Cutter_T01_Desc","После изучения для строительства станут доступны: Миниатюры каттера как на подставке, так и в бутылке — изящная модель быстрого и манёвренного судна, символ прибрежных рейсов, разведки и вольного плавания\r\n\r\nЧасть строительного набора \""Spanish Carribean\""",""
"DID_Misc_Recipe_Deco_Miniatures_Frigate_T04","Декорация: Миниатюры Фрегата",""
"DID_Misc_Recipe_Deco_Miniatures_Frigate_T04_Desc","После изучения для строительства станут доступны: Миниатюра фрегата как на подставке, так и в бутылке — детализированная модель крупного океанского корабля, символа власти, дальних экспедиций и морской славы\r\n\r\nЧасть строительного набора \""Spanish Carribean\""",""
"DID_Misc_Recipe_Deco_Miniatures_Ketch_T02","Декорация: Миниатюры Кеча",""
"DID_Misc_Recipe_Deco_Miniatures_Ketch_T02_Desc","После изучения для строительства станут доступны: Миниатюры кеча как на подставке, так и в бутылке— модель надёжного двухмачтового судна, созданного для дальних переходов и размеренной морской службы\r\n\r\nЧасть строительного набора \""Spanish Carribean\""",""
"DID_Misc_Recipe_Deco_Misc_BarrelRope_T01","Декорация: Рыболовные бочки",""
"DID_Misc_Recipe_Deco_Misc_BarrelRope_T01_Desc","После изучения для строительства станут доступны: Две рыболовные бочки — крепкие деревянные ёмкости, стянутые обручами\r\n\r\nЧасть строительного набора \""Jungle Survivor\""",""
"DID_Misc_Recipe_Deco_Misc_ClockAndGlobe_T04","Декорация: Часы и глобус",""
"DID_Misc_Recipe_Deco_Misc_ClockAndGlobe_T04_Desc","После изучения для строительства станут доступны: Глобус и напольные часы — предметы кабинета учёного или путешественника\r\n\r\nЧасть строительного набора \""Spanish Carribean\""",""
"DID_Misc_Recipe_Deco_Misc_CrateBottles_T01","Декорация: Ящик с бутылками",""
"DID_Misc_Recipe_Deco_Misc_CrateBottles_T01_Desc","После изучения для строительства станут доступны: Деревянный ящик с бутылками — аккуратная тара для хранения самогоценного что есть в лагере\r\n\r\nЧасть строительного набора \""Jungle Survivor\""",""
"DID_Misc_Recipe_Deco_Misc_Horns_T01","Декорация: Украшения из рогов",""
"DID_Misc_Recipe_Deco_Misc_Horns_T01_T01_Desc","После изучения для строительства станут доступны: Напольные и настенные декорации из рогов — трофейные украшения из дерева и костяных элементов, придающие интерьеру охотничий характер\r\n\r\nЧасть строительного набора \""Jungle Survivor\""",""
"DID_Misc_Recipe_Deco_Misc_ParrotCage_T02","Декорация: Металлическая клетка",""
